Frame,Time,Distance,TotalTime,TotalDistance,SegmentNum,Sector,Markers,MarkerTime,MarkerFlag,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,SteeringAngle,Throttle,Brake,Gear,LiftAndCoast,Speed,RawSteer,RawThrottle,RawBrake,AutomaticGear,LapDistance,AccelerationLat,AccelerationLong,AccelerationVert,PreEfficiencyPowerFront,PreEfficiencyPowerRear,BatteryPower,BatteryPowerRMS,BatteryNetEnergy,MotorRpmFront,MotorRpmRear,TorqueDiffFront,TorqueDiffRear,MguRotorTorqueFront,MguRotorTorqueRear,WheelSpinFL,WheelSpinFR,WheelSpinRL,WheelSpinRR,VelocityYaw,SuspensionTravelFL,SuspensionTravelFR,SuspensionTravelRL,SuspensionTravelRR,nWheelFL,nWheelFR,nWheelRL,nWheelRR,WheelLoadFL,WheelLoadFR,WheelLoadRL,WheelLoadRR,AeroDrsPosition,AeroSczFront,AeroSczRear,AeroScx,AeroBalance,RideHeightFront,RideHeightRear
n/a,s,m,s,m,n/a,n/a,n/a,n/a,n/a,m,m,m,°,°,°,°,%,%,,,km/h,,,,,km,G,G,G,,,,,,rpm,rpm,Nm,Nm,Nm,Nm,km/h,km/h,km/h,km/h,°/s,mm,mm,mm,mm,rpm,rpm,rpm,rpm,N,N,N,N,%,,,,%,mm,mm
9669.00000,19.33800,273.23590,19.33800,273.23590,0.00000,0.00000,0.00000,0.00000,0.00000,514.27800,139.29550,2359.49500,-1.15891,130.68800,-0.98505,149.99400,0.00000,0.00000,1.00000,0.00000,71.37718,8333.00000,0.00000,0.00000,4.00000,0.27288,1.17069,-0.48015,0.04507,NaN,NaN,-25.78900,160.02760,0.31097,536.19100,537.27000,-50.97627,-516.54290,-44.36300,-449.53200,72.18087,68.95813,72.23169,69.63777,40.87354,42.63705,57.39218,69.78464,85.11746,549.41700,522.70720,548.11790,525.96230,2395.37700,1374.30200,4615.00800,822.80980,0.00000,2.85749,3.72613,1.29526,43.40301,58.00000,86.00000
9679.00000,-0.01938,-0.38415,19.35800,273.63060,1.00000,0.00000,0.00000,0.00000,0.00000,514.55990,139.30850,2359.21600,-1.19531,131.49550,-0.89682,149.99400,0.00000,0.00000,1.00000,0.00000,71.07024,8333.00000,0.00000,0.00000,4.00000,-0.00074,1.08165,-0.35083,0.13362,NaN,NaN,-25.68200,25.68200,-0.00002,533.53800,535.21500,-37.08757,-499.94940,-32.27600,-435.09100,71.88181,68.64603,71.67220,69.42461,35.25346,39.07978,57.49566,68.52242,84.94174,546.53360,519.97640,546.40010,523.59390,505.57590,1777.18700,4120.69400,1399.55600,0.00000,2.77239,3.77409,1.29200,42.34927,60.00000,85.00000
9689.00000,0.00062,0.00866,19.37800,274.02340,1.00000,0.00000,0.00000,0.00000,0.00000,514.84020,139.32120,2358.93800,-1.21536,132.20600,-0.94000,149.99400,0.00000,0.00000,1.00000,0.00000,70.78518,8333.00000,0.00000,0.00000,4.00000,-0.00034,1.77325,-0.65963,0.26012,NaN,NaN,-25.54700,25.61422,-0.00017,529.70200,532.65400,-34.30727,-500.56370,-29.85600,-435.62600,71.05065,68.34035,71.35021,69.09525,36.93716,41.68129,57.83254,67.39050,84.85198,540.87990,517.89320,542.25780,522.66580,7242.22500,1704.76000,4152.35900,1224.15200,0.00000,2.74235,3.78692,1.29093,42.00089,61.00000,85.00000
9699.00000,0.02062,0.39920,19.39800,274.41400,1.00000,0.00000,0.00000,0.00000,0.00000,515.11340,139.33430,2358.65600,-1.23035,132.94920,-0.91644,149.99400,0.00000,0.00000,1.00000,0.00000,70.30469,8333.00000,0.00000,0.00000,4.00000,0.00005,1.74808,-0.75087,0.17436,NaN,NaN,-25.42200,25.54860,-0.00032,527.37000,530.17200,-55.88082,-499.25460,-48.63100,-434.48700,70.84003,67.97159,71.15185,68.56302,39.47784,46.57570,58.44968,67.35849,85.08482,538.49350,516.13150,540.99410,518.91710,8431.54200,0.00000,5083.65000,973.53810,0.00000,2.68947,3.78541,1.28980,41.53695,63.00000,86.00000
9709.00000,0.04062,0.78762,19.41800,274.80240,1.00000,0.00000,0.00000,0.00000,0.00000,515.37950,139.34830,2358.37100,-1.25009,133.72480,-0.95935,149.99400,0.00000,0.00000,1.00000,0.00000,69.84947,8333.00000,0.00000,0.00000,4.00000,0.00044,0.63182,-0.27137,-0.17026,NaN,NaN,-25.25800,25.48161,-0.00047,525.91300,526.72000,-43.43693,-491.05870,-37.80100,-427.35400,70.69186,67.62236,70.35699,68.18659,34.94697,46.25547,58.59438,68.22273,84.85269,536.77490,514.57410,537.78530,514.98350,54.74023,3530.16800,2694.31000,1346.11800,0.00000,2.53826,3.76179,1.28678,40.28953,64.00000,87.00000
9719.00000,0.06062,1.17434,19.43800,275.18910,1.00000,0.00000,0.00000,0.00000,0.00000,515.64290,139.36130,2358.08700,-1.25092,134.43810,-1.12854,149.99400,0.00000,0.00000,1.00000,0.00000,69.63569,8333.00000,0.00000,0.00000,4.00000,0.00083,0.63491,-0.22200,-0.22740,NaN,NaN,-24.96000,25.39120,-0.00063,521.21200,520.68300,-35.78120,-474.37850,-31.13900,-412.83800,70.29849,67.15931,68.74173,67.99532,35.53236,47.38060,57.12375,67.78523,84.70615,532.96510,508.77040,526.71800,513.42790,1175.77400,2272.49700,1536.80300,1287.11000,0.00000,2.51329,3.73097,1.28677,40.24961,65.00000,89.00000
9729.00000,0.08062,1.55953,19.45800,275.57430,1.00000,0.00000,0.00000,0.00000,0.00000,515.90220,139.37300,2357.80000,-1.23877,135.15900,-1.12775,149.99400,0.00000,0.00000,1.00000,0.00000,69.36813,8333.00000,0.00000,0.00000,4.00000,0.00121,1.44955,-0.61191,-0.14936,NaN,NaN,-24.82400,25.27715,-0.00078,517.80400,518.05400,-44.81097,-576.27470,-38.99700,-501.51500,69.82816,66.88972,70.03915,67.82917,37.86704,52.42631,57.49538,67.98890,85.46379,528.95920,506.43480,525.83730,511.82450,6213.29800,1693.14200,5457.64000,282.04210,0.00000,2.52111,3.71260,1.28737,40.44318,65.00000,90.00000
9739.00000,0.10062,1.94178,19.47800,275.95660,1.00000,0.00000,0.00000,0.00000,0.00000,516.15380,139.38290,2357.50900,-1.19342,135.92480,-0.88385,149.99400,0.00000,0.00000,1.00000,0.00000,68.89580,8333.00000,0.00000,0.00000,4.00000,0.00160,1.53368,-0.56724,0.03191,NaN,NaN,-24.98200,25.22246,-0.00093,516.48300,521.69300,-51.05180,-529.53880,-44.42800,-460.84200,69.58590,66.47993,69.78881,68.44675,39.55326,54.52436,57.73526,68.44241,86.71895,528.66250,504.02050,531.51980,512.21120,5004.98900,1432.82800,7189.01200,0.00000,0.00000,2.46238,3.62646,1.28839,40.44089,62.00000,92.00000
9749.00000,0.12062,2.32171,19.49800,276.33650,1.00000,0.00000,0.00000,0.00000,0.00000,516.39760,139.39180,2357.21500,-1.11792,136.72170,-0.65201,149.99400,0.00000,0.00000,1.00000,0.00000,68.44661,8333.00000,0.00000,0.00000,4.00000,0.00198,1.53764,-0.55470,0.16964,NaN,NaN,-25.03000,25.19300,-0.00108,514.22100,523.05800,-47.84447,-519.12940,-41.63700,-451.78300,69.31705,66.00011,69.42786,69.04071,41.97142,52.86861,57.84515,68.00604,87.56092,527.56370,500.48140,529.53360,516.68740,5885.97900,1590.81300,5567.46500,0.00000,0.00000,2.70261,3.58930,1.29506,42.95371,59.00000,95.00000
