Frame,Time,Distance,TotalTime,TotalDistance,SegmentNum,Sector,Markers,MarkerTime,MarkerFlag,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,SteeringAngle,Throttle,Brake,Gear,LiftAndCoast,Speed,RawSteer,RawThrottle,RawBrake,AutomaticGear,LapDistance,AccelerationLat,AccelerationLong,AccelerationVert,PreEfficiencyPowerFront,PreEfficiencyPowerRear,BatteryPower,BatteryPowerRMS,BatteryNetEnergy,MotorRpmFront,MotorRpmRear,TorqueDiffFront,TorqueDiffRear,MguRotorTorqueFront,MguRotorTorqueRear,WheelSpinFL,WheelSpinFR,WheelSpinRL,WheelSpinRR,VelocityYaw,SuspensionTravelFL,SuspensionTravelFR,SuspensionTravelRL,SuspensionTravelRR,nWheelFL,nWheelFR,nWheelRL,nWheelRR,WheelLoadFL,WheelLoadFR,WheelLoadRL,WheelLoadRR,AeroDrsPosition,AeroSczFront,AeroSczRear,AeroScx,AeroBalance,RideHeightFront,RideHeightRear
15049.00000,0.15915,4.17727,30.09800,295.62950,1.00000,0.00000,0.00000,0.00000,0.00000,527.93920,139.74180,2369.39600,-1.14438,116.27910,-0.28085,149.99400,0.00000,0.00000,1.00000,0.00000,87.50242,8333.00000,0.00000,0.00000,4.00000,0.00372,1.93145,-0.82997,0.30268,NaN,NaN,-29.77500,33.59646,-0.00166,683.22200,613.36000,-15.50614,-546.20840,-13.49400,-494.16200,92.96985,88.83786,90.59179,80.61358,213.52610,64.72123,64.77985,69.75174,89.13270,699.18410,667.12760,626.84770,612.31690,0.00000,0.00000,15814.39000,1899.29700,0.00000,0.64424,3.41714,1.23021,15.86258,101.00000,83.00000
15059.00000,0.17915,4.66717,30.11800,296.11940,1.00000,0.00000,0.00000,0.00000,0.00000,528.30880,139.75730,2369.05600,-1.65311,120.53540,1.21941,149.99400,0.00000,0.00000,1.00000,0.00000,86.88139,8333.00000,0.00000,0.00000,4.00000,0.00423,2.44605,-0.88949,1.17466,NaN,NaN,-32.04000,33.37812,-0.00185,681.93600,658.40600,-32.68013,-544.06990,-28.44000,-473.48800,96.35279,88.99606,92.49508,78.87038,194.56150,63.37392,62.36392,50.35728,89.35478,700.58980,667.33060,715.69890,600.22970,2004.13900,0.00000,17711.79000,2895.06900,0.00000,0.11439,3.29084,1.21889,3.35922,107.00000,66.00000
15069.00000,0.19915,5.14534,30.13800,296.59760,1.00000,0.00000,0.00000,0.00000,0.00000,528.66990,139.76800,2368.72900,-1.87051,124.41520,1.99598,145.78200,0.00000,0.00000,1.00000,0.00000,85.92834,8099.00000,0.00000,0.00000,4.00000,0.00472,1.03567,-0.44558,0.78850,NaN,NaN,-31.78800,33.25055,-0.00204,698.82800,652.70700,-5.74102,-492.06850,-4.99600,-428.23300,95.43966,89.07877,90.77390,78.67255,184.07470,61.06180,60.99862,35.98085,87.66842,727.96560,668.52200,710.62540,593.48720,1576.80800,0.00000,11543.21000,0.00000,0.00000,0.19459,3.35808,1.22388,5.47741,108.00000,60.00000
15079.00000,0.21915,5.61396,30.15800,297.06620,1.00000,0.00000,0.00000,0.00000,0.00000,529.02450,139.77440,2368.41100,-1.79623,128.07900,1.86178,135.28800,0.00000,0.00000,1.00000,0.00000,84.97793,7516.00000,0.00000,0.00000,4.00000,0.00519,1.00778,-0.37176,-0.12087,NaN,NaN,-31.37700,33.11142,-0.00223,694.07000,644.61000,-25.49835,-498.31400,-22.19000,-433.66800,95.56288,89.10297,88.71513,79.41964,171.32100,57.53028,60.38255,38.11002,84.41150,718.89260,669.09080,691.52560,596.47780,0.00000,0.00000,10101.10000,0.00000,0.00000,0.20341,3.36716,1.22468,5.69675,104.00000,65.00000
15089.00000,0.23915,6.07490,30.17800,297.52710,1.00000,0.00000,0.00000,0.00000,0.00000,529.37600,139.77450,2368.10400,-1.45456,131.51110,1.09251,124.79400,0.60000,0.00000,1.00000,0.00000,83.86546,6933.00000,60.00000,0.00000,4.00000,0.00566,-0.10428,-0.14830,-0.73873,NaN,NaN,-30.68400,32.96051,-0.00241,692.85000,635.30000,-19.68090,-475.88310,-17.12700,-414.14700,95.24975,89.12469,86.00140,79.99789,165.82460,59.26347,60.84424,45.08170,82.56918,716.25780,669.27360,667.99140,600.67850,0.00000,0.00000,1251.54200,0.00000,0.00000,0.20920,3.37009,1.22338,5.84465,94.00000,74.00000
15099.00000,0.25915,6.52218,30.19800,297.97440,1.00000,0.00000,0.00000,0.00000,0.00000,529.72880,139.76980,2367.81200,-1.06992,133.49850,0.06501,114.28200,6.60000,0.00000,1.00000,0.00000,80.26559,6349.00000,660.00000,0.00000,4.00000,0.00612,0.43831,-0.22820,-0.57120,NaN,NaN,-19.86000,32.50593,-0.00256,691.95000,616.55900,-10.28118,-182.82570,-8.94700,-159.10700,90.90672,90.04701,82.42432,81.85924,-49.61655,62.88633,61.41487,52.61651,77.57065,714.41010,669.40190,622.95360,612.18800,3046.65500,0.00000,0.00000,7530.30000,0.00000,0.80258,3.68831,1.22901,17.87128,75.00000,75.00000
15109.00000,0.27915,6.96459,30.21800,298.41680,1.00000,0.00000,0.00000,0.00000,0.00000,530.07750,139.76470,2367.53500,-0.84497,132.71080,-0.80035,103.78800,12.59000,0.00000,1.00000,0.00000,79.62460,5766.00000,1259.00000,0.00000,4.00000,0.00657,1.22129,-0.41847,0.57361,NaN,NaN,-1.74700,31.54389,-0.00261,655.58100,619.81200,-228.21360,-305.15290,754.38900,316.48900,80.08765,79.81276,80.18858,79.05629,15.10855,61.18995,60.18317,58.51611,76.61164,643.69200,638.37780,620.76660,606.23610,7755.47700,4571.30500,7523.07200,3770.39600,0.00000,2.52765,4.02595,1.27337,38.56881,61.00000,75.00000
15119.00000,0.29915,7.40543,30.23800,298.85770,1.00000,0.00000,0.00000,0.00000,0.00000,530.38660,139.76630,2367.21900,-0.75699,133.01350,-0.61838,93.29400,18.59000,0.00000,1.00000,0.00000,79.39538,5183.00000,1859.00000,0.00000,4.00000,0.00701,0.61353,-0.46715,0.45873,NaN,NaN,23.64000,30.73951,-0.00255,602.38300,603.31300,-26.60749,-292.98700,27.59500,303.87100,80.11361,79.16793,80.25539,78.74326,23.38527,59.06233,51.26125,64.16222,76.71803,607.36630,597.88670,608.25350,597.82540,6114.60600,0.00000,10190.88000,3521.86100,0.00000,2.95393,4.04593,1.28249,42.19986,57.00000,76.00000
15129.00000,0.31915,7.84499,30.25800,299.29720,1.00000,0.00000,0.00000,0.00000,0.00000,530.68950,139.77020,2366.89900,-0.67255,133.48160,-0.46704,82.78200,24.59000,0.00000,1.00000,0.00000,79.10127,4599.00000,2459.00000,0.00000,4.00000,0.00745,1.38300,-0.28031,0.35174,NaN,NaN,53.45000,31.40604,-0.00233,604.98500,602.59900,-60.53329,-667.92110,62.78200,692.73300,80.10580,78.76519,80.25465,79.99495,28.11071,56.20950,49.66059,66.49834,78.28912,608.05460,602.27760,609.36330,595.73150,7077.51300,3173.02800,5563.15600,1141.63900,0.00000,3.06074,3.99827,1.28704,43.35936,56.00000,79.00000
15139.00000,0.33915,8.28395,30.27800,299.73620,1.00000,0.00000,0.00000,0.00000,0.00000,530.98740,139.77620,2366.57600,-0.60602,134.05730,-0.46640,72.28800,30.60000,0.00000,1.00000,0.00000,78.88450,4016.00000,3060.00000,0.00000,4.00000,0.00789,0.95239,-0.20038,0.11113,NaN,NaN,87.38500,35.00335,-0.00193,598.43200,620.58100,-158.87180,808.46420,164.77300,985.95800,80.61957,77.33417,82.43554,83.10774,37.92797,57.51682,54.14209,67.11277,78.06626,610.01560,587.00040,619.18990,621.86540,6808.11000,8138.52100,4395.94300,0.00000,0.00000,3.07665,3.92282,1.29140,43.95544,57.00000,82.00000
15149.00000,0.35915,8.72329,30.29800,300.17550,1.00000,0.00000,0.00000,0.00000,0.00000,531.27780,139.78500,2366.24700,-0.61386,134.81250,-0.46564,61.79400,36.60000,0.00000,1.00000,0.00000,78.78534,3433.00000,3660.00000,0.00000,4.00000,0.00833,0.55743,0.20937,-0.16556,NaN,NaN,126.03600,42.27694,-0.00133,599.21800,628.20700,-254.12800,1417.53700,263.56800,1488.39900,81.00895,77.57845,83.10743,83.83252,39.20755,56.74228,57.89968,68.93721,78.17638,612.41180,586.00690,627.89840,628.54200,0.00000,5673.38300,6339.94900,0.00000,0.00000,2.93434,3.87996,1.29037,43.06150,61.00000,83.00000
15159.00000,0.37915,9.16329,30.31800,300.61550,1.00000,0.00000,0.00000,0.00000,0.00000,531.56590,139.79470,2365.91500,-0.66437,135.59340,-0.50302,51.28200,42.60000,0.00000,1.00000,0.00000,78.95392,2849.00000,4260.00000,0.00000,4.00000,0.00877,0.63318,0.44252,-0.16549,NaN,NaN,168.88500,53.14880,-0.00050,601.08400,631.56400,-358.86250,1207.88900,372.19300,2077.21100,81.46529,78.96880,81.31387,81.35966,34.16851,54.96740,58.38940,70.34769,79.68584,612.71250,589.99760,630.51450,625.22190,0.00000,715.36800,6062.52800,4840.61100,0.00000,2.73681,3.85345,1.28652,41.52810,64.00000,83.00000
15169.00000,0.39915,9.60435,30.33800,301.05660,1.00000,0.00000,0.00000,0.00000,0.00000,531.85430,139.80210,2365.58300,-0.66537,136.26530,-0.39154,40.78800,48.60000,0.00000,1.00000,0.00000,79.28482,2266.00000,4860.00000,0.00000,4.00000,0.00921,0.56462,0.54178,-0.00625,NaN,NaN,215.98200,67.16843,0.00058,612.21000,617.88300,-269.69580,-1411.30000,339.15300,2596.99400,82.60609,82.28847,81.72538,82.28110,25.80069,51.00381,58.04470,68.54731,79.80442,613.94700,613.95210,617.41740,618.42270,0.00000,751.85210,5135.88600,3728.78200,0.00000,2.68059,3.93622,1.28121,40.51186,63.00000,78.00000
15179.00000,0.41915,10.04743,30.35800,301.49970,1.00000,0.00000,0.00000,0.00000,0.00000,532.14420,139.80560,2365.25000,-0.53723,136.77960,-0.16165,30.29400,54.60000,0.00000,1.00000,0.00000,79.70081,1683.00000,5460.00000,0.00000,4.00000,0.00965,0.38178,0.69786,0.04405,NaN,NaN,261.07000,83.66418,0.00193,621.36200,627.61600,-604.81730,-538.96360,639.68000,3014.17500,81.59671,82.04303,83.91673,84.18677,22.32587,50.61692,57.57350,67.49991,78.95109,618.95390,620.92960,628.08120,628.50150,5092.98000,0.00000,2681.44400,2872.27500,0.00000,2.76650,3.98325,1.28036,40.98667,60.00000,78.00000
15189.00000,0.43915,10.49291,30.37800,301.94510,1.00000,0.00000,0.00000,0.00000,0.00000,532.43660,139.80800,2364.91600,-0.36536,137.22720,-0.07269,19.78200,60.60000,0.00000,1.00000,0.00000,80.20847,1099.00000,6060.00000,0.00000,4.00000,0.01009,0.09676,0.44232,-0.26340,NaN,NaN,290.15600,100.09340,0.00346,619.38700,647.99400,871.38950,-185.28410,903.76000,2895.07600,82.01337,82.66309,90.75697,90.62825,22.05310,52.21915,51.57325,69.08939,77.04147,619.15850,619.91750,650.63880,650.75940,8081.32700,0.00000,1602.60200,1169.71600,0.00000,3.03410,3.94931,1.28851,43.44721,57.00000,82.00000
15199.00000,0.45915,10.94129,30.39800,302.39350,1.00000,0.00000,0.00000,0.00000,0.00000,532.73140,139.81090,2364.58200,-0.22046,137.66500,-0.28976,9.28800,66.59000,0.00000,1.00000,0.00000,80.56605,516.00000,6659.00000,0.00000,4.00000,0.01054,0.04640,0.86731,-0.05207,NaN,NaN,354.91700,118.15660,0.00525,626.24600,715.51500,1357.05500,-432.00630,1477.46100,2767.16700,83.08792,83.22964,97.82039,97.31123,21.22642,54.58292,47.77652,72.65425,77.14483,625.98840,626.83370,719.83640,717.90360,7607.67400,1215.98400,1509.72500,4550.12900,0.00000,3.21776,3.88722,1.29483,45.28878,55.00000,85.00000
15209.00000,0.47915,11.39444,30.41800,302.84660,1.00000,0.00000,0.00000,0.00000,0.00000,533.02870,139.81640,2364.24500,-0.18317,138.08300,-0.58167,0.00000,72.59000,0.00000,1.00000,0.00000,81.19513,0.00000,7259.00000,0.00000,4.00000,0.01099,0.13488,1.14371,-0.08056,NaN,NaN,410.29300,139.42960,0.00741,626.88600,739.84900,-706.75200,-1699.34900,2154.85800,3062.85200,83.67473,83.56362,98.43963,97.77715,16.22009,54.28702,50.25321,74.85387,77.72896,629.04060,625.81880,740.39340,739.05040,1308.35500,5001.94600,648.27210,6628.55100,0.00000,3.22642,3.84973,1.29625,45.59573,56.00000,85.00000
15219.00000,0.49915,11.85198,30.43800,303.30420,1.00000,0.00000,0.00000,0.00000,0.00000,533.32970,139.82470,2363.90500,-0.24808,138.40220,-0.57602,0.00000,78.59000,0.00000,1.00000,0.00000,81.99870,0.00000,7859.00000,0.00000,4.00000,0.01144,0.23686,1.19399,0.05662,NaN,NaN,450.35300,161.00800,0.00981,643.55500,741.55300,-1735.79000,-2212.75400,2471.42100,3101.26300,88.97444,89.09242,96.26059,96.34609,10.90533,52.06958,53.47553,73.77177,78.55663,647.13690,646.76490,740.15060,740.98900,216.16040,3020.08500,2898.86200,5896.71400,0.00000,3.13533,3.89323,1.29316,44.60847,59.00000,83.00000
15229.00000,0.51915,12.31465,30.45800,303.76690,1.00000,0.00000,0.00000,0.00000,0.00000,533.63440,139.83370,2363.56200,-0.34201,138.61930,-0.31250,0.00000,84.59000,0.00000,1.00000,0.00000,82.88772,0.00000,8459.00000,0.00000,4.00000,0.01190,0.40245,1.28807,-0.12944,NaN,NaN,453.41700,180.91010,0.01235,691.63200,707.95600,-1248.74800,348.00950,2538.67500,3366.23900,93.57947,93.80094,89.97351,90.88543,7.42083,51.81921,57.39564,73.27890,77.52115,692.74440,692.54500,701.55470,705.59590,1159.68400,2507.40600,7298.43400,482.60570,0.00000,2.96241,3.91943,1.28837,43.04677,61.00000,81.00000
15239.00000,0.53915,12.78158,30.47800,304.23380,1.00000,0.00000,0.00000,0.00000,0.00000,533.94320,139.84240,2363.21600,-0.42432,138.77190,-0.15030,0.00000,90.59000,0.00000,1.00000,0.00000,83.78345,0.00000,9059.00000,0.00000,4.00000,0.01236,0.57640,0.06865,-0.16897,NaN,NaN,465.40000,197.36540,0.01488,725.20100,684.65300,-1120.50900,2958.04800,2575.31200,3067.93700,96.69901,90.96765,84.33212,89.64555,5.19087,52.24287,59.46815,73.68824,72.64358,729.22220,727.14270,679.52080,689.73720,0.00000,1064.86900,7653.49000,0.00000,0.00000,2.81844,3.93613,1.28392,41.72635,63.00000,79.00000
15249.00000,0.55915,13.24777,30.49800,304.70000,1.00000,0.00000,0.00000,0.00000,0.00000,534.25480,139.84910,2362.86800,-0.45148,138.87080,-0.23508,0.00000,0.00000,0.00000,1.00000,0.00000,83.99785,0.00000,0.00000,0.00000,4.00000,0.01283,0.43689,-0.00232,-0.09429,NaN,NaN,-31.52200,195.95700,0.01497,701.27500,647.27300,-18.80828,388.50640,-13.79000,-338.10600,90.15369,90.79856,83.26038,83.65359,1.40081,52.85913,55.79576,72.76201,72.13327,725.53640,675.62300,639.27630,650.34070,2617.93200,0.00000,2650.97500,3786.37600,0.00000,2.77019,3.96193,1.28147,41.14882,62.00000,79.00000
15259.00000,0.57915,13.71275,30.51800,305.16500,1.00000,0.00000,0.00000,0.00000,0.00000,534.56640,139.85240,2362.52200,-0.38351,138.90140,-0.41022,0.00000,0.00000,0.00000,1.00000,0.00000,83.97403,0.00000,0.00000,0.00000,4.00000,0.01329,0.55713,-0.48840,0.08995,NaN,NaN,-30.56000,192.73460,0.01480,657.86400,629.39200,38.30616,211.60090,23.89200,-455.22000,83.70509,90.06580,83.27925,83.13531,1.43690,54.19269,52.02040,70.98708,74.19386,634.49950,684.45980,628.70390,629.76530,5812.30200,324.23250,1188.95700,6752.80300,0.00000,2.97991,3.97358,1.28635,42.85487,58.00000,80.00000
15269.00000,0.59915,14.17618,30.53800,305.62840,1.00000,0.00000,0.00000,0.00000,0.00000,534.87510,139.85480,2362.17500,-0.28168,138.92870,-0.43704,0.00000,0.00000,0.00000,1.00000,0.00000,83.66667,0.00000,0.00000,0.00000,4.00000,0.01376,0.31159,-0.50710,0.23713,NaN,NaN,-30.54400,189.66990,0.01465,647.12900,629.53000,147.50390,226.02870,152.98300,-458.90700,83.47211,83.49644,83.20737,83.05826,0.33056,52.51765,51.09575,72.43535,76.81808,634.82610,653.13560,629.51710,629.33970,3809.30600,2772.24200,4671.11300,5875.53400,0.00000,3.20128,3.96370,1.29140,44.67954,54.00000,82.00000
15279.00000,0.61915,14.63790,30.55800,306.09010,1.00000,0.00000,0.00000,0.00000,0.00000,535.18140,139.85770,2361.82700,-0.18002,138.93720,-0.34348,0.00000,0.00000,0.00000,1.00000,0.00000,83.32222,0.00000,0.00000,0.00000,4.00000,0.01422,0.24056,-0.53874,0.32496,NaN,NaN,-30.39000,186.75130,0.01450,630.44500,627.57600,-42.26246,-8.49344,-36.77900,-433.93800,83.03581,82.95448,82.68276,82.74030,0.44010,48.41775,52.31151,74.52467,77.73048,631.28520,629.23730,627.52900,627.05700,4928.60300,6590.64600,4998.68400,519.55700,0.00000,3.32830,3.91116,1.29545,45.97439,52.00000,84.00000
15289.00000,0.63915,15.09843,30.57800,306.55070,1.00000,0.00000,0.00000,0.00000,0.00000,535.48580,139.86300,2361.48000,-0.12762,138.94460,-0.30396,0.00000,0.00000,0.00000,1.00000,0.00000,82.93047,0.00000,0.00000,0.00000,4.00000,0.01468,0.14725,-0.46290,-0.11783,NaN,NaN,-30.19900,183.96700,0.01435,628.09100,623.68200,-47.49881,-397.73380,-41.33600,-438.82800,82.66746,82.79279,82.03191,82.37757,0.22301,50.94218,52.63651,75.37630,74.81277,628.07400,627.92460,623.43590,623.47380,6613.12200,2055.75900,1612.04100,0.00000,0.00000,3.35844,3.86230,1.29754,46.51103,53.00000,85.00000
15299.00000,0.65915,15.55742,30.59800,307.00960,1.00000,0.00000,0.00000,0.00000,0.00000,535.78940,139.87100,2361.13500,-0.16815,138.95120,-0.45999,0.00000,0.00000,0.00000,1.00000,0.00000,82.63651,0.00000,0.00000,0.00000,4.00000,0.01514,0.06844,-0.14670,-0.14842,NaN,NaN,-29.74500,181.30660,0.01419,626.51500,614.02600,-12.01281,30.00606,-37.09700,-330.67000,82.65317,82.69902,79.77167,80.12521,0.46365,52.10411,50.09371,73.82792,72.11870,626.39090,626.36650,611.76930,612.22530,1169.13500,2017.61300,0.00000,1260.66200,0.00000,3.29747,3.88382,1.29629,45.91750,55.00000,84.00000
15309.00000,0.67915,16.01488,30.61800,307.46710,1.00000,0.00000,0.00000,0.00000,0.00000,536.09210,139.87960,2360.79000,-0.26038,138.96390,-0.59827,0.00000,0.00000,0.00000,1.00000,0.00000,82.46816,0.00000,0.00000,0.00000,4.00000,0.01560,0.04242,-0.43666,-0.06708,NaN,NaN,-29.55000,178.75940,0.01404,624.02200,610.23600,-24.57872,725.72440,-23.73600,-631.57700,82.45432,82.27248,82.17937,81.97890,0.84536,50.80369,51.58570,73.38467,73.05994,623.77150,623.75520,610.84230,615.59340,0.00000,2846.92900,3256.72500,5278.97800,0.00000,3.20108,3.92244,1.29321,44.93680,57.00000,81.00000
15319.00000,0.69915,16.47073,30.63800,307.92290,1.00000,0.00000,0.00000,0.00000,0.00000,536.39240,139.88620,2360.44500,-0.30371,138.97980,-0.52234,0.00000,0.00000,0.00000,1.00000,0.00000,82.13734,0.00000,0.00000,0.00000,4.00000,0.01606,0.06391,-0.43604,0.14690,NaN,NaN,-29.99900,176.32310,0.01389,620.76500,620.11100,-8.96679,65.14537,-35.26800,-444.79100,82.00329,81.94043,81.71709,81.71512,0.70510,49.39401,51.42048,73.92847,74.86552,620.54460,620.54880,620.15750,619.83340,738.38450,450.61990,4671.80500,5957.60200,0.00000,3.16383,3.97123,1.29050,44.34200,56.00000,81.00000
15329.00000,0.71915,16.92398,30.65800,308.37620,1.00000,0.00000,0.00000,0.00000,0.00000,536.69090,139.89030,2360.10200,-0.25970,138.99350,-0.39798,0.00000,0.00000,0.00000,1.00000,0.00000,81.82514,0.00000,0.00000,0.00000,4.00000,0.01652,-0.00790,-0.46049,0.08127,NaN,NaN,-29.86100,173.98730,0.01374,617.82000,617.40200,-12.66438,-1.73221,-38.53700,-430.72500,81.49692,81.62559,81.25871,81.29283,0.37560,49.16430,50.42586,73.06680,76.75639,617.72840,617.64660,617.01390,617.16090,4603.62100,887.44590,1810.37800,5172.05900,0.00000,3.25087,3.96243,1.29223,45.06774,54.00000,82.00000
